지역구분,지역구분_시,지역구분_도심/도심외,지역구분_읍/면/동,관광업종 구분,회원 유형,회원 성별,회원 연령대,회원 거주지,2014-09~2015-08 카드이용금액,2014-09 ~ 2015-08 카드이용건수,2014-09~2015-08 카드이용자수,2015-09~2016-08 카드이용금액,2015-09~2016-08 카드이용건수,2015-09~2016-08 카드이용자수,데이터기준일자
제주도,제주시,도심,이호동,교통,내국인,여,60대이상,한국(제주제외),24815759,275,229,24708904,320,259,2017-02-16
제주도,제주시,도심,이호동,문화/레져,내국인,남,30대,한국(제주제외),970100,45,32,909600,44,40,2017-02-16
제주도,제주시,도심,이호동,문화/레져,내국인,남,40대,한국(제주제외),1530700,25,20,1449700,22,19,2017-02-16
제주도,제주시,도심,이호동,문화/레져,내국인,여,20대,한국(제주제외),73600,14,14,253000,27,23,2017-02-16
제주도,제주시,도심,이호동,문화/레져,내국인,여,30대,한국(제주제외),114500,14,13,124700,12,10,2017-02-16
제주도,제주시,도심,이호동,문화/레져,내국인,여,40대,한국(제주제외),211800,12,10,114100,11,10,2017-02-16
제주도,제주시,도심,이호동,소매,내국인,남,20대,한국(제주제외),623800,15,11,1933420,44,33,2017-02-16
제주도,제주시,도심,이호동,소매,내국인,남,30대,한국(제주제외),7500900,144,112,7978570,202,149,2017-02-16
제주도,제주시,도심,이호동,소매,내국인,남,40대,한국(제주제외),14033200,285,208,27835300,352,276,2017-02-16
제주도,제주시,도심,이호동,소매,내국인,남,50대,한국(제주제외),12990000,118,98,13543760,192,149,2017-02-16
제주도,제주시,도심,이호동,소매,내국인,남,60대이상,한국(제주제외),4202000,68,43,7053500,91,60,2017-02-16
제주도,제주시,도심,이호동,소매,내국인,여,20대,한국(제주제외),752000,27,25,1195000,55,49,2017-02-16
제주도,제주시,도심,이호동,소매,내국인,여,30대,한국(제주제외),6291600,116,96,4474878,153,124,2017-02-16
제주도,제주시,도심,이호동,소매,내국인,여,40대,한국(제주제외),9269600,133,112,6257160,204,176,2017-02-16
제주도,제주시,도심,이호동,소매,내국인,여,50대,한국(제주제외),3303000,52,43,5770000,68,64,2017-02-16
제주도,제주시,도심,이호동,소매,내국인,여,60대이상,한국(제주제외),432000,10,10,1502000,29,25,2017-02-16
제주도,제주시,도심,이호동,쇼핑,내국인,남,20대,한국(제주제외),16806240,2247,1227,30064020,4208,2079,2017-02-16
제주도,제주시,도심,이호동,쇼핑,내국인,남,30대,한국(제주제외),30668940,3408,2225,52644020,5648,3158,2017-02-16
제주도,제주시,도심,이호동,쇼핑,내국인,남,40대,한국(제주제외),31255210,2803,1540,48101380,4540,2195,2017-02-16
제주도,제주시,도심,이호동,쇼핑,내국인,남,50대,한국(제주제외),24543630,2116,851,29786350,2798,1182,2017-02-16
제주도,제주시,도심,이호동,쇼핑,내국인,남,60대이상,한국(제주제외),8288270,652,206,10711000,804,287,2017-02-16
제주도,제주시,도심,이호동,쇼핑,내국인,여,20대,한국(제주제외),12971360,1725,1129,19177950,2798,1869,2017-02-16
제주도,제주시,도심,이호동,쇼핑,내국인,여,30대,한국(제주제외),18062300,2199,1354,26943360,3098,1872,2017-02-16
제주도,제주시,도심,이호동,쇼핑,내국인,여,40대,한국(제주제외),13860660,1312,740,19108630,1965,990,2017-02-16
제주도,제주시,도심,이호동,쇼핑,내국인,여,50대,한국(제주제외),7176070,665,365,9059560,957,529,2017-02-16
제주도,제주시,도심,이호동,쇼핑,내국인,여,60대이상,한국(제주제외),1539500,158,106,2141500,202,141,2017-02-16
제주도,제주시,도심,이호동,숙박,내국인,남,30대,한국(제주제외),5079000,42,39,5063400,45,44,2017-02-16
제주도,제주시,도심,이호동,숙박,내국인,남,40대,한국(제주제외),6043000,48,44,7305500,60,52,2017-02-16
제주도,제주시,도심,이호동,숙박,내국인,남,50대,한국(제주제외),2524000,25,17,2480000,33,18,2017-02-16
제주도,제주시,도심,이호동,숙박,내국인,여,20대,한국(제주제외),631000,11,11,1184000,17,15,2017-02-16
제주도,제주시,도심,이호동,숙박,내국인,여,30대,한국(제주제외),3438000,44,39,3100000,42,38,2017-02-16
제주도,제주시,도심,이호동,숙박,내국인,여,40대,한국(제주제외),879000,13,13,1978000,16,15,2017-02-16
제주도,제주시,도심,이호동,식음료,내국인,남,20대,한국(제주제외),16103840,671,541,28508440,1271,1015,2017-02-16
제주도,제주시,도심,이호동,식음료,내국인,남,30대,한국(제주제외),37050825,1593,1266,64245130,2430,1861,2017-02-16
제주도,제주시,도심,이호동,식음료,내국인,남,40대,한국(제주제외),42144520,1318,886,65647410,1986,1429,2017-02-16
제주도,제주시,도심,이호동,식음료,내국인,남,50대,한국(제주제외),33571200,885,609,53473170,1408,1027,2017-02-16
제주도,제주시,도심,이호동,식음료,내국인,남,60대이상,한국(제주제외),10660905,337,187,16876370,386,276,2017-02-16
제주도,제주시,도심,이호동,식음료,내국인,여,20대,한국(제주제외),22085405,1259,940,36839920,2012,1617,2017-02-16
제주도,제주시,도심,이호동,식음료,내국인,여,30대,한국(제주제외),29242695,1683,1244,52813480,2356,1762,2017-02-16
제주도,제주시,도심,이호동,식음료,내국인,여,40대,한국(제주제외),17356535,715,512,36952780,1194,873,2017-02-16
제주도,제주시,도심,이호동,식음료,내국인,여,50대,한국(제주제외),9415965,356,268,20662810,672,479,2017-02-16
제주도,제주시,도심,이호동,식음료,내국인,여,60대이상,한국(제주제외),3524720,118,98,6602670,168,136,2017-02-16
제주도,제주시,도심,일도1동,교통,내국인,남,30대,제주,1164500,18,17,1949000,43,32,2017-02-16
제주도,제주시,도심,일도1동,교통,내국인,남,40대,제주,1719000,14,14,1765400,46,36,2017-02-16
제주도,제주시,도심,일도1동,교통,내국인,여,20대,제주,1089300,42,35,1613400,66,62,2017-02-16
제주도,제주시,도심,일도1동,교통,내국인,여,30대,제주,1324900,46,39,2403600,102,81,2017-02-16
제주도,제주시,도심,일도1동,교통,내국인,여,40대,제주,1086400,23,21,3110400,43,34,2017-02-16
제주도,제주시,도심,일도1동,문화/레져,내국인,남,20대 미만,제주,2997400,107,67,6926320,306,184,2017-02-16
제주도,제주시,도심,일도1동,문화/레져,내국인,남,20대,제주,53340090,2294,1359,98248480,4208,2263,2017-02-16
제주도,제주시,도심,일도1동,문화/레져,내국인,남,30대,제주,39960530,1724,1144,73201560,3019,1696,2017-02-16
제주도,제주시,도심,일도1동,문화/레져,내국인,남,40대,제주,57446450,2164,1216,91878465,3387,1777,2017-02-16
제주도,제주시,도심,일도1동,문화/레져,내국인,남,50대,제주,38007140,1232,760,45722529,1690,959,2017-02-16
제주도,제주시,도심,일도1동,문화/레져,내국인,남,60대이상,제주,7896300,272,156,11523591,375,204,2017-02-16
제주도,제주시,도심,일도1동,문화/레져,내국인,여,20대 미만,제주,2562840,175,116,8558280,641,349,2017-02-16
제주도,제주시,도심,일도1동,문화/레져,내국인,여,20대,제주,94108130,5234,2812,178333488,10149,4490,2017-02-16
제주도,제주시,도심,일도1동,문화/레져,내국인,여,30대,제주,91417120,4381,2438,147739080,7003,3338,2017-02-16
제주도,제주시,도심,일도1동,문화/레져,내국인,여,40대,제주,137085720,5338,2631,191778282,7504,3385,2017-02-16
제주도,제주시,도심,일도1동,문화/레져,내국인,여,50대,제주,46903210,1782,1002,52983020,2252,1222,2017-02-16
제주도,제주시,도심,일도1동,문화/레져,내국인,여,60대이상,제주,7217250,298,187,10354690,402,240,2017-02-16
제주도,제주시,도심,일도1동,소매,내국인,남,20대 미만,제주,17601080,268,131,47329350,739,303,2017-02-16
제주도,제주시,도심,일도1동,소매,내국인,남,20대,제주,991628400,12714,4318,1111467170,13757,4757,2017-02-16
제주도,제주시,도심,일도1동,소매,내국인,남,30대,제주,1756269295,17059,6158,1805505461,17548,6067,2017-02-16
제주도,제주시,도심,일도1동,소매,내국인,남,40대,제주,2341943911,20810,6748,2433721279,22042,7003,2017-02-16
제주도,제주시,도심,일도1동,소매,내국인,남,50대,제주,1972373240,16406,5476,2064280846,16689,5444,2017-02-16
제주도,제주시,도심,일도1동,소매,내국인,남,60대이상,제주,1149314408,8586,3152,1090254256,8695,3066,2017-02-16
제주도,제주시,도심,일도1동,소매,내국인,여,20대 미만,제주,16971820,324,171,33750260,690,344,2017-02-16
제주도,제주시,도심,일도1동,소매,내국인,여,20대,제주,974141430,14603,5459,1074531584,15263,5673,2017-02-16
제주도,제주시,도심,일도1동,소매,내국인,여,30대,제주,2022720513,21739,7047,1960793849,21722,7014,2017-02-16
제주도,제주시,도심,일도1동,소매,내국인,여,40대,제주,2971223224,28633,7990,2992830390,28848,8163,2017-02-16
제주도,제주시,도심,일도1동,소매,내국인,여,50대,제주,2692253539,20944,6038,2463741714,20022,5878,2017-02-16
제주도,제주시,도심,일도1동,소매,내국인,여,60대이상,제주,1376106673,10281,3111,1255297623,9967,3039,2017-02-16
제주도,제주시,도심,일도1동,쇼핑,내국인,남,20대 미만,제주,983330,168,36,1800590,399,93,2017-02-16
제주도,제주시,도심,일도1동,쇼핑,내국인,남,20대,제주,41646810,6242,1768,47325500,7578,2026,2017-02-16
제주도,제주시,도심,일도1동,쇼핑,내국인,남,30대,제주,62517721,7081,2083,60569650,7500,2118,2017-02-16
제주도,제주시,도심,일도1동,쇼핑,내국인,남,40대,제주,88111877,7673,1675,83414260,7858,1840,2017-02-16
제주도,제주시,도심,일도1동,쇼핑,내국인,남,50대,제주,57787640,4649,1070,52561700,4319,1057,2017-02-16
제주도,제주시,도심,일도1동,쇼핑,내국인,남,60대이상,제주,30772100,2427,438,23387600,2030,421,2017-02-16
제주도,제주시,도심,일도1동,쇼핑,내국인,여,20대 미만,제주,262720,62,35,942850,247,63,2017-02-16
제주도,제주시,도심,일도1동,쇼핑,내국인,여,20대,제주,31182290,4876,1386,32069320,5283,1430,2017-02-16
제주도,제주시,도심,일도1동,쇼핑,내국인,여,30대,제주,51411750,4801,1347,32952430,3811,1183,2017-02-16
제주도,제주시,도심,일도1동,쇼핑,내국인,여,40대,제주,55054250,4413,1099,36324700,3674,1053,2017-02-16
제주도,제주시,도심,일도1동,쇼핑,내국인,여,50대,제주,50587948,3348,761,31758200,2195,599,2017-02-16
제주도,제주시,도심,일도1동,쇼핑,내국인,여,60대이상,제주,67422570,2260,489,55991420,1193,318,2017-02-16
제주도,제주시,도심,일도1동,숙박,내국인,남,20대,제주,15357900,349,178,21161500,448,223,2017-02-16
제주도,제주시,도심,일도1동,숙박,내국인,남,30대,제주,20870000,424,221,19885820,386,205,2017-02-16
제주도,제주시,도심,일도1동,숙박,내국인,남,40대,제주,17950000,319,151,20358008,368,201,2017-02-16
제주도,제주시,도심,일도1동,숙박,내국인,남,50대,제주,10760000,213,130,20345000,299,151,2017-02-16
제주도,제주시,도심,일도1동,숙박,내국인,남,60대이상,제주,4985000,67,37,7335000,108,48,2017-02-16
제주도,제주시,도심,일도1동,숙박,내국인,여,20대,제주,13088500,288,123,18102000,400,159,2017-02-16
제주도,제주시,도심,일도1동,숙박,내국인,여,30대,제주,3791000,81,45,4012000,82,52,2017-02-16
제주도,제주시,도심,일도1동,숙박,내국인,여,40대,제주,3707000,73,50,7297100,117,64,2017-02-16
제주도,제주시,도심,일도1동,숙박,내국인,여,50대,제주,2185000,42,30,5665000,97,40,2017-02-16
제주도,제주시,도심,일도1동,숙박,내국인,여,60대이상,제주,1120000,22,14,1090010,23,19,2017-02-16
제주도,제주시,도심,일도1동,식음료,내국인,남,20대 미만,제주,2309785,129,68,7893910,405,208,2017-02-16
제주도,제주시,도심,일도1동,식음료,내국인,남,20대,제주,141876726,6939,2998,185433872,8933,3518,2017-02-16
제주도,제주시,도심,일도1동,식음료,내국인,남,30대,제주,309202824,11118,4680,351348621,12300,4903,2017-02-16
제주도,제주시,도심,일도1동,식음료,내국인,남,40대,제주,463436245,12936,4919,519521660,13840,5246,2017-02-16
제주도,제주시,도심,일도1동,식음료,내국인,남,50대,제주,367084155,9841,3773,409534414,10993,3985,2017-02-16
제주도,제주시,도심,일도1동,식음료,내국인,남,60대이상,제주,198317458,5199,1952,222896380,5675,2071,2017-02-16
제주도,제주시,도심,일도1동,식음료,내국인,여,20대 미만,제주,2838730,202,126,8954975,615,322,2017-02-16
제주도,제주시,도심,일도1동,식음료,내국인,여,20대,제주,193310770,12158,4644,240504988,13632,5055,2017-02-16
제주도,제주시,도심,일도1동,식음료,내국인,여,30대,제주,236284767,11492,4709,274813740,11649,4834,2017-02-16
제주도,제주시,도심,일도1동,식음료,내국인,여,40대,제주,250289480,9634,4093,317569285,11540,4670,2017-02-16
제주도,제주시,도심,일도1동,식음료,내국인,여,50대,제주,173886320,5409,2548,207001967,6527,2807,2017-02-16
제주도,제주시,도심,일도1동,식음료,내국인,여,60대이상,제주,97387155,2452,1106,100824870,2541,1158,2017-02-16
제주도,제주시,도심,일도1동,유흥,내국인,남,20대,제주,15180100,175,121,16399600,234,135,2017-02-16
제주도,제주시,도심,일도1동,유흥,내국인,남,30대,제주,43042380,430,280,44789636,431,286,2017-02-16
제주도,제주시,도심,일도1동,유흥,내국인,남,40대,제주,115861100,825,491,127080500,900,494,2017-02-16
제주도,제주시,도심,일도1동,유흥,내국인,남,50대,제주,122872100,882,414,132819600,978,460,2017-02-16
제주도,제주시,도심,일도1동,유흥,내국인,남,60대이상,제주,67375400,600,222,71913099,572,235,2017-02-16
제주도,제주시,도심,일도1동,유흥,내국인,여,20대,제주,6821400,93,67,8138000,123,87,2017-02-16
제주도,제주시,도심,일도1동,유흥,내국인,여,30대,제주,12581000,168,108,17228000,209,134,2017-02-16
제주도,제주시,도심,일도1동,유흥,내국인,여,40대,제주,21425010,243,146,17778500,221,147,2017-02-16
제주도,제주시,도심,일도1동,유흥,내국인,여,50대,제주,12664600,137,88,15669700,142,111,2017-02-16
제주도,제주시,도심,일도1동,유흥,내국인,여,60대이상,제주,14382300,132,54,13046500,97,47,2017-02-16
제주도,제주시,도심,일도1동,교통,내국인,남,20대,한국(제주제외),1909000,73,68,2714150,113,102,2017-02-16
제주도,제주시,도심,일도1동,교통,내국인,남,30대,한국(제주제외),2122100,54,51,3878700,98,85,2017-02-16
제주도,제주시,도심,일도1동,교통,내국인,남,40대,한국(제주제외),362400,10,10,465300,11,10,2017-02-16
제주도,제주시,도심,일도1동,교통,내국인,여,20대,한국(제주제외),10031300,405,362,20882700,882,795,2017-02-16
제주도,제주시,도심,일도1동,교통,내국인,여,30대,한국(제주제외),6408300,213,200,9023200,345,314,2017-02-16
제주도,제주시,도심,일도1동,교통,내국인,여,40대,한국(제주제외),1658200,42,38,1633700,41,37,2017-02-16
제주도,제주시,도심,일도1동,문화/레져,내국인,남,20대,한국(제주제외),3703460,178,133,8621980,499,317,2017-02-16
제주도,제주시,도심,일도1동,문화/레져,내국인,남,30대,한국(제주제외),3565610,141,111,7557970,354,267,2017-02-16
제주도,제주시,도심,일도1동,문화/레져,내국인,남,40대,한국(제주제외),3341980,110,79,7797890,260,176,2017-02-16
제주도,제주시,도심,일도1동,문화/레져,내국인,남,50대,한국(제주제외),3120200,83,66,5556910,170,105,2017-02-16
제주도,제주시,도심,일도1동,문화/레져,내국인,남,60대이상,한국(제주제외),414600,12,10,389550,17,13,2017-02-16
제주도,제주시,도심,일도1동,문화/레져,내국인,여,20대,한국(제주제외),8410390,503,386,26058310,1653,1059,2017-02-16
제주도,제주시,도심,일도1동,문화/레져,내국인,여,30대,한국(제주제외),5198220,291,226,15240670,849,593,2017-02-16
제주도,제주시,도심,일도1동,문화/레져,내국인,여,40대,한국(제주제외),4060490,163,111,7590960,345,223,2017-02-16
제주도,제주시,도심,일도1동,문화/레져,내국인,여,50대,한국(제주제외),778000,43,32,3278370,125,87,2017-02-16
제주도,제주시,도심,일도1동,소매,내국인,남,20대,한국(제주제외),240433960,5250,3907,357886254,7884,5759,2017-02-16
제주도,제주시,도심,일도1동,소매,내국인,남,30대,한국(제주제외),733764377,12378,9209,907509407,15992,11694,2017-02-16
제주도,제주시,도심,일도1동,소매,내국인,남,40대,한국(제주제외),639926709,9062,6471,810182385,12584,8630,2017-02-16
제주도,제주시,도심,일도1동,소매,내국인,남,50대,한국(제주제외),577880592,7622,5450,672049854,9862,6927,2017-02-16
제주도,제주시,도심,일도1동,소매,내국인,남,60대이상,한국(제주제외),309305270,3803,2783,363855273,4590,3240,2017-02-16
제주도,제주시,도심,일도1동,소매,내국인,여,20대,한국(제주제외),436231607,12251,9178,633729543,18249,13394,2017-02-16
제주도,제주시,도심,일도1동,소매,내국인,여,30대,한국(제주제외),808254555,15934,11779,904442576,19049,13884,2017-02-16
제주도,제주시,도심,일도1동,소매,내국인,여,40대,한국(제주제외),484646728,7638,5387,635448255,10916,7600,2017-02-16
제주도,제주시,도심,일도1동,소매,내국인,여,50대,한국(제주제외),411761044,6345,4622,529902410,8685,6191,2017-02-16
제주도,제주시,도심,일도1동,소매,내국인,여,60대이상,한국(제주제외),217256675,2896,2065,241032079,3546,2547,2017-02-16
제주도,제주시,도심,일도1동,쇼핑,내국인,남,20대,한국(제주제외),17455310,2464,1561,20916220,3197,1955,2017-02-16
제주도,제주시,도심,일도1동,쇼핑,내국인,남,30대,한국(제주제외),39126200,3937,2486,36779720,4284,2447,2017-02-16
제주도,제주시,도심,일도1동,쇼핑,내국인,남,40대,한국(제주제외),43927440,4026,1842,42542298,4374,1962,2017-02-16
제주도,제주시,도심,일도1동,쇼핑,내국인,남,50대,한국(제주제외),33459310,2763,1292,31757250,2812,1416,2017-02-16
제주도,제주시,도심,일도1동,쇼핑,내국인,남,60대이상,한국(제주제외),12612410,977,438,9757240,951,360,2017-02-16
제주도,제주시,도심,일도1동,쇼핑,내국인,여,20대,한국(제주제외),15570820,2244,1543,16348050,2540,1803,2017-02-16
제주도,제주시,도심,일도1동,쇼핑,내국인,여,30대,한국(제주제외),20743015,2085,1563,14167470,1803,1387,2017-02-16
제주도,제주시,도심,일도1동,쇼핑,내국인,여,40대,한국(제주제외),23320240,1550,831,13907560,1279,729,2017-02-16
제주도,제주시,도심,일도1동,쇼핑,내국인,여,50대,한국(제주제외),12741090,847,534,8721436,765,475,2017-02-16
제주도,제주시,도심,일도1동,쇼핑,내국인,여,60대이상,한국(제주제외),3843290,355,157,2851830,301,128,2017-02-16
제주도,제주시,도심,일도1동,숙박,내국인,남,20대,한국(제주제외),9929740,189,157,15564540,252,223,2017-02-16
제주도,제주시,도심,일도1동,숙박,내국인,남,30대,한국(제주제외),31594320,572,440,42422060,687,518,2017-02-16
제주도,제주시,도심,일도1동,숙박,내국인,남,40대,한국(제주제외),48319500,830,515,57994900,979,649,2017-02-16
제주도,제주시,도심,일도1동,숙박,내국인,남,50대,한국(제주제외),43262965,692,504,58051500,909,616,2017-02-16
제주도,제주시,도심,일도1동,숙박,내국인,남,60대이상,한국(제주제외),9446000,164,128,12017400,193,142,2017-02-16
제주도,제주시,도심,일도1동,숙박,내국인,여,20대,한국(제주제외),8515820,161,140,12583040,192,177,2017-02-16
제주도,제주시,도심,일도1동,숙박,내국인,여,30대,한국(제주제외),10514200,170,136,10433090,160,136,2017-02-16
제주도,제주시,도심,일도1동,숙박,내국인,여,40대,한국(제주제외),7056700,121,101,11351000,181,125,2017-02-16
제주도,제주시,도심,일도1동,숙박,내국인,여,50대,한국(제주제외),9569000,155,87,8304500,124,99,2017-02-16
제주도,제주시,도심,일도1동,숙박,내국인,여,60대이상,한국(제주제외),885000,14,13,945000,19,12,2017-02-16
제주도,제주시,도심,일도1동,식음료,내국인,남,20대,한국(제주제외),117728985,3821,3090,175401513,6557,4932,2017-02-16
제주도,제주시,도심,일도1동,식음료,내국인,남,30대,한국(제주제외),291112503,8077,6505,361817603,11245,8737,2017-02-16
제주도,제주시,도심,일도1동,식음료,내국인,남,40대,한국(제주제외),352784601,7507,5412,414179242,9842,7066,2017-02-16
제주도,제주시,도심,일도1동,식음료,내국인,남,50대,한국(제주제외),333908293,6775,4750,405773418,8842,5963,2017-02-16
제주도,제주시,도심,일도1동,식음료,내국인,남,60대이상,한국(제주제외),145979163,2943,2182,164807261,3566,2418,2017-02-16
제주도,제주시,도심,일도1동,식음료,내국인,여,20대,한국(제주제외),165771427,6671,5481,245793759,11378,8978,2017-02-16
제주도,제주시,도심,일도1동,식음료,내국인,여,30대,한국(제주제외),240449876,7569,6375,286493350,10252,8303,2017-02-16
제주도,제주시,도심,일도1동,식음료,내국인,여,40대,한국(제주제외),175664115,4071,3182,224502709,5742,4483,2017-02-16
제주도,제주시,도심,일도1동,식음료,내국인,여,50대,한국(제주제외),141918890,3063,2547,174906208,4074,3265,2017-02-16
제주도,제주시,도심,일도1동,식음료,내국인,여,60대이상,한국(제주제외),56302050,1272,952,65113033,1527,1171,2017-02-16
제주도,제주시,도심,일도1동,유흥,내국인,남,30대,한국(제주제외),5231700,42,40,11918500,89,42,2017-02-16
제주도,제주시,도심,일도1동,유흥,내국인,남,40대,한국(제주제외),25956500,140,99,23329000,166,92,2017-02-16
제주도,제주시,도심,일도1동,유흥,내국인,남,50대,한국(제주제외),19247700,122,87,19474000,116,91,2017-02-16
제주도,제주시,도심,일도1동,유흥,내국인,남,60대이상,한국(제주제외),10008000,54,31,12007500,60,36,2017-02-16
제주도,제주시,도심,일도2동,교통,내국인,남,20대,제주,76636293,2369,700,83282624,2604,862,2017-02-16
제주도,제주시,도심,일도2동,교통,내국인,남,30대,제주,290082027,7249,1868,262912738,6950,1989,2017-02-16
제주도,제주시,도심,일도2동,교통,내국인,남,40대,제주,387788383,9070,2030,338019803,8441,2079,2017-02-16
제주도,제주시,도심,일도2동,교통,내국인,남,50대,제주,479698667,8904,1684,405857068,7808,1629,2017-02-16
제주도,제주시,도심,일도2동,교통,내국인,남,60대이상,제주,365401255,6803,1027,288851322,5835,954,2017-02-16
제주도,제주시,도심,일도2동,교통,내국인,여,20대,제주,55917119,1641,522,68266962,2075,686,2017-02-16
제주도,제주시,도심,일도2동,교통,내국인,여,30대,제주,201973956,5125,1311,188598861,5065,1423,2017-02-16
제주도,제주시,도심,일도2동,교통,내국인,여,40대,제주,280847341,6602,1555,261955203,6472,1584,2017-02-16
제주도,제주시,도심,일도2동,교통,내국인,여,50대,제주,280758612,6475,1275,250414139,5977,1263,2017-02-16
제주도,제주시,도심,일도2동,교통,내국인,여,60대이상,제주,126778718,2683,519,104147753,2421,505,2017-02-16
제주도,제주시,도심,일도2동,문화/레져,내국인,남,20대 미만,제주,363250,43,24,1159500,121,60,2017-02-16
제주도,제주시,도심,일도2동,문화/레져,내국인,남,20대,제주,19635600,887,570,20229100,932,607,2017-02-16
제주도,제주시,도심,일도2동,문화/레져,내국인,남,30대,제주,33933240,1199,689,44298434,1220,695,2017-02-16
제주도,제주시,도심,일도2동,문화/레져,내국인,남,40대,제주,66303214,1599,770,103822169,2140,899,2017-02-16
제주도,제주시,도심,일도2동,문화/레져,내국인,남,50대,제주,53995621,1288,578,68034230,1459,623,2017-02-16
제주도,제주시,도심,일도2동,문화/레져,내국인,남,60대이상,제주,35144371,477,222,27164215,497,238,2017-02-16
제주도,제주시,도심,일도2동,문화/레져,내국인,여,20대 미만,제주,307100,58,28,583450,74,50,2017-02-16
제주도,제주시,도심,일도2동,문화/레져,내국인,여,20대,제주,12024000,762,509,22472420,787,533,2017-02-16
제주도,제주시,도심,일도2동,문화/레져,내국인,여,30대,제주,19677650,926,507,45276132,1131,610,2017-02-16
제주도,제주시,도심,일도2동,문화/레져,내국인,여,40대,제주,37301974,1241,602,53047160,1458,638,2017-02-16
제주도,제주시,도심,일도2동,문화/레져,내국인,여,50대,제주,58772920,544,271,47838890,550,292,2017-02-16
제주도,제주시,도심,일도2동,문화/레져,내국인,여,60대이상,제주,4504150,94,58,5779460,106,64,2017-02-16
제주도,제주시,도심,일도2동,소매,내국인,남,20대 미만,제주,774850,55,30,2417300,65,53,2017-02-16
제주도,제주시,도심,일도2동,소매,내국인,남,20대,제주,66198863,1266,712,60892625,1430,746,2017-02-16
제주도,제주시,도심,일도2동,소매,내국인,남,30대,제주,250946776,4065,1906,267418934,4637,1876,2017-02-16
제주도,제주시,도심,일도2동,소매,내국인,남,40대,제주,523605308,6828,2712,492842192,7193,2657,2017-02-16
제주도,제주시,도심,일도2동,소매,내국인,남,50대,제주,563228300,6965,2452,568927864,7175,2305,2017-02-16
제주도,제주시,도심,일도2동,소매,내국인,남,60대이상,제주,466845738,4599,1595,477104437,4486,1481,2017-02-16
제주도,제주시,도심,일도2동,소매,내국인,여,20대 미만,제주,912950,91,62,1824450,126,93,2017-02-16
제주도,제주시,도심,일도2동,소매,내국인,여,20대,제주,70935050,2492,1303,83436427,2538,1225,2017-02-16
제주도,제주시,도심,일도2동,소매,내국인,여,30대,제주,234804764,4423,1926,230030105,4788,1989,2017-02-16
제주도,제주시,도심,일도2동,소매,내국인,여,40대,제주,481903716,7129,2622,479384590,7504,2468,2017-02-16
제주도,제주시,도심,일도2동,소매,내국인,여,50대,제주,579709010,6809,2333,615654737,6870,2273,2017-02-16
제주도,제주시,도심,일도2동,소매,내국인,여,60대이상,제주,341107353,3656,1311,387127017,3973,1294,2017-02-16
제주도,제주시,도심,일도2동,쇼핑,내국인,남,20대 미만,제주,6414370,1294,178,16260810,3373,396,2017-02-16
제주도,제주시,도심,일도2동,쇼핑,내국인,남,20대,제주,282955888,44537,4417,405076383,60312,5373,2017-02-16
제주도,제주시,도심,일도2동,쇼핑,내국인,남,30대,제주,669699203,65203,7040,808056100,79465,7475,2017-02-16
제주도,제주시,도심,일도2동,쇼핑,내국인,남,40대,제주,957092490,69223,6727,1149471370,85521,7323,2017-02-16
제주도,제주시,도심,일도2동,쇼핑,내국인,남,50대,제주,775748560,48588,4458,866441263,55994,4844,2017-02-16
제주도,제주시,도심,일도2동,쇼핑,내국인,남,60대이상,제주,437656396,23642,2217,485726358,26765,2305,2017-02-16
제주도,제주시,도심,일도2동,쇼핑,내국인,여,20대 미만,제주,4263180,973,172,10085970,1997,327,2017-02-16
제주도,제주시,도심,일도2동,쇼핑,내국인,여,20대,제주,269232880,34854,4253,356351660,44848,4847,2017-02-16
제주도,제주시,도심,일도2동,쇼핑,내국인,여,30대,제주,560734390,43360,4998,608480308,47979,5331,2017-02-16
제주도,제주시,도심,일도2동,쇼핑,내국인,여,40대,제주,894336195,54250,5012,1012673334,64121,5440,2017-02-16
제주도,제주시,도심,일도2동,쇼핑,내국인,여,50대,제주,752834250,39103,3496,827627340,43009,3770,2017-02-16
제주도,제주시,도심,일도2동,쇼핑,내국인,여,60대이상,제주,318599540,15451,1574,340574370,16958,1678,2017-02-16
제주도,제주시,도심,일도2동,숙박,내국인,남,20대,제주,9998000,303,162,12550000,352,179,2017-02-16
제주도,제주시,도심,일도2동,숙박,내국인,남,30대,제주,9277045,270,146,10563000,289,151,2017-02-16
제주도,제주시,도심,일도2동,숙박,내국인,남,40대,제주,7654000,211,110,10347000,243,124,2017-02-16
제주도,제주시,도심,일도2동,숙박,내국인,남,50대,제주,4624000,115,61,7490000,122,75,2017-02-16
제주도,제주시,도심,일도2동,숙박,내국인,남,60대이상,제주,1327000,25,17,1964000,14,15,2017-02-16
제주도,제주시,도심,일도2동,숙박,내국인,여,20대,제주,5619000,168,108,10311000,284,132,2017-02-16
제주도,제주시,도심,일도2동,숙박,내국인,여,30대,제주,3938000,87,41,5498000,96,39,2017-02-16
제주도,제주시,도심,일도2동,숙박,내국인,여,40대,제주,1788000,52,28,3238000,42,31,2017-02-16
제주도,제주시,도심,일도2동,숙박,내국인,여,50대,제주,1042000,23,19,744000,17,14,2017-02-16
제주도,제주시,도심,일도2동,식음료,내국인,남,20대 미만,제주,9384150,700,167,25724238,2045,359,2017-02-16
제주도,제주시,도심,일도2동,식음료,내국인,남,20대,제주,551750172,27484,4972,678651933,33715,5654,2017-02-16
